gene_id	FPKM
ENSMUSG00000020177	0.00
ENSMUSG00000020178	0.28
ENSMUSG00000020180	37.81
ENSMUSG00000020181	0.00
ENSMUSG00000020182	27.40
ENSMUSG00000020183	0.53
ENSMUSG00000020184	13.74
ENSMUSG00000020185	0.62
ENSMUSG00000020186	14.31
ENSMUSG00000020189	8.35
ENSMUSG00000020190	26.14
ENSMUSG00000020191	0.00
ENSMUSG00000020193	0.02
ENSMUSG00000020196	2.56
ENSMUSG00000020198	10.89
ENSMUSG00000020205	8.50
ENSMUSG00000020211	5.61
ENSMUSG00000020212	0.26
ENSMUSG00000020213	0.00
ENSMUSG00000020214	0.00
ENSMUSG00000020216	0.00
ENSMUSG00000020218	0.05
ENSMUSG00000020219	16.42
ENSMUSG00000020220	11.32
ENSMUSG00000020224	6.95
ENSMUSG00000020225	47.20
ENSMUSG00000020226	0.00
ENSMUSG00000020227	0.22
ENSMUSG00000020228	3.41
ENSMUSG00000020229	0.00
ENSMUSG00000020230	0.63
ENSMUSG00000020231	0.64
ENSMUSG00000020232	9.05
ENSMUSG00000020234	0.12
ENSMUSG00000020235	3.39
ENSMUSG00000020238	19.54
ENSMUSG00000020241	0.51
ENSMUSG00000020246	5.08
ENSMUSG00000020248	14.12
ENSMUSG00000020250	29.85
ENSMUSG00000020251	0.23
ENSMUSG00000020253	7.70
ENSMUSG00000020255	3.62
ENSMUSG00000020256	0.11
ENSMUSG00000020257	7.33
ENSMUSG00000020258	52.28
ENSMUSG00000020260	3.93
ENSMUSG00000020261	5.86
ENSMUSG00000020262	1.92
ENSMUSG00000020263	11.71
ENSMUSG00000020264	0.00
ENSMUSG00000020265	37.54
ENSMUSG00000020267	134.14
ENSMUSG00000020268	2.76
ENSMUSG00000020270	0.00
ENSMUSG00000020271	9.46
ENSMUSG00000020272	0.97
ENSMUSG00000020273	2.46
ENSMUSG00000020275	0.99
ENSMUSG00000020277	4.95
ENSMUSG00000020279	0.02
ENSMUSG00000020280	6.51
ENSMUSG00000020282	1.45
ENSMUSG00000020283	20.48
ENSMUSG00000020284	2.08
ENSMUSG00000020286	0.00
ENSMUSG00000020287	3.07
ENSMUSG00000020288	19.17
ENSMUSG00000020289	8.81
ENSMUSG00000020290	10.95
ENSMUSG00000020295	0.00
ENSMUSG00000020297	0.00
ENSMUSG00000020299	0.04
ENSMUSG00000020300	10.32
ENSMUSG00000020303	0.00
ENSMUSG00000020305	2.49
ENSMUSG00000020307	21.01
ENSMUSG00000020308	3.72
ENSMUSG00000020309	21.07
ENSMUSG00000020310	0.00
ENSMUSG00000020311	16.91
ENSMUSG00000020312	0.00
ENSMUSG00000020315	11.84
ENSMUSG00000020317	0.00
ENSMUSG00000020319	0.74
ENSMUSG00000020321	454.80
ENSMUSG00000020323	0.00
ENSMUSG00000020325	0.00
ENSMUSG00000020326	11.76
ENSMUSG00000020327	0.00
ENSMUSG00000020328	16.04
ENSMUSG00000020329	5.71
ENSMUSG00000020330	0.18
ENSMUSG00000020331	0.02
ENSMUSG00000020332	0.00
ENSMUSG00000020333	0.16
ENSMUSG00000020334	1.36
ENSMUSG00000020335	0.50
ENSMUSG00000020340	0.34
ENSMUSG00000020346	19.21
ENSMUSG00000020349	15.22
ENSMUSG00000020354	0.00
ENSMUSG00000020357	3.09
ENSMUSG00000020358	44.85
ENSMUSG00000020359	7.94
ENSMUSG00000020361	41.45
ENSMUSG00000020362	10.15
ENSMUSG00000020363	0.05
ENSMUSG00000020364	1.59
ENSMUSG00000020366	20.20
ENSMUSG00000020368	111.18
ENSMUSG00000020372	218.44
ENSMUSG00000020374	0.00
ENSMUSG00000020375	5.43
ENSMUSG00000020376	35.62
ENSMUSG00000020377	0.45
ENSMUSG00000020380	1.93
ENSMUSG00000020381	2.87
ENSMUSG00000020383	0.00
ENSMUSG00000020385	32.28
ENSMUSG00000020386	128.18
ENSMUSG00000020387	1.13
ENSMUSG00000020388	0.28
ENSMUSG00000020389	0.13
ENSMUSG00000020390	67.66
ENSMUSG00000020392	4.59
ENSMUSG00000020393	2.44
ENSMUSG00000020395	0.07
ENSMUSG00000020396	0.05
ENSMUSG00000020397	8.22
ENSMUSG00000020399	0.06
ENSMUSG00000020400	2.59
ENSMUSG00000020401	0.00
ENSMUSG00000020402	89.82
ENSMUSG00000020405	0.00
ENSMUSG00000020407	2.23
ENSMUSG00000020409	11.03
ENSMUSG00000020411	0.00
ENSMUSG00000020412	6.40
ENSMUSG00000020413	2.08
ENSMUSG00000020415	21.84
ENSMUSG00000020419	0.13
ENSMUSG00000020420	1.02
ENSMUSG00000020422	4.58
ENSMUSG00000020423	1.58
ENSMUSG00000020424	0.37
ENSMUSG00000020427	3.05
ENSMUSG00000020428	0.00
ENSMUSG00000020429	97.30
ENSMUSG00000020430	9.35
ENSMUSG00000020431	0.08
ENSMUSG00000020432	31.34
ENSMUSG00000020434	0.00
ENSMUSG00000020435	0.28
ENSMUSG00000020436	0.00
ENSMUSG00000020437	0.92
ENSMUSG00000020439	1.43
ENSMUSG00000020440	43.00
ENSMUSG00000020441	1.53
ENSMUSG00000020444	26.70
ENSMUSG00000020447	0.02
ENSMUSG00000020448	10.37
ENSMUSG00000020451	2.63
ENSMUSG00000020453	2.00
ENSMUSG00000020454	6.98
ENSMUSG00000020455	3.39
ENSMUSG00000020456	36.09
ENSMUSG00000020457	22.47
ENSMUSG00000020458	36.86
ENSMUSG00000020459	16.27
ENSMUSG00000020460	43.40
ENSMUSG00000020461	0.03
ENSMUSG00000020462	6.58
ENSMUSG00000020463	17.38
ENSMUSG00000020464	10.92
ENSMUSG00000020467	4.08
ENSMUSG00000020469	0.00
ENSMUSG00000020471	3.72
ENSMUSG00000020472	4.19
ENSMUSG00000020473	0.17
ENSMUSG00000020474	2.54
ENSMUSG00000020475	0.09
ENSMUSG00000020476	8.14
ENSMUSG00000020477	21.38
ENSMUSG00000020481	0.00
ENSMUSG00000020482	9.77
ENSMUSG00000020483	56.28
ENSMUSG00000020484	73.34
ENSMUSG00000020485	19.42
ENSMUSG00000020486	5.62
ENSMUSG00000020490	0.00
ENSMUSG00000020491	1.09
ENSMUSG00000020492	0.34
ENSMUSG00000020493	0.00
ENSMUSG00000020495	2.39
ENSMUSG00000020496	20.03
ENSMUSG00000020513	1.29
ENSMUSG00000020514	20.39
ENSMUSG00000020515	17.52
ENSMUSG00000020516	10.93
ENSMUSG00000020519	6.22
ENSMUSG00000020520	0.85
ENSMUSG00000020521	19.32
ENSMUSG00000020522	3.47
ENSMUSG00000020523	13.19
ENSMUSG00000020524	0.00
ENSMUSG00000020525	1.50
ENSMUSG00000020526	3.28
ENSMUSG00000020527	1.62
ENSMUSG00000020528	6.05
ENSMUSG00000020530	28.66
ENSMUSG00000020532	22.95
ENSMUSG00000020534	67.35
ENSMUSG00000020536	1.67
ENSMUSG00000020537	14.41
ENSMUSG00000020538	25.77
ENSMUSG00000020541	8.30
ENSMUSG00000020542	0.00
ENSMUSG00000020544	4.80
ENSMUSG00000020545	0.00
ENSMUSG00000020546	0.53
ENSMUSG00000020547	2.36
ENSMUSG00000020548	0.00
ENSMUSG00000020549	7.54
ENSMUSG00000020553	34.40
ENSMUSG00000020561	5.04
ENSMUSG00000020562	0.00
ENSMUSG00000020564	5.99
ENSMUSG00000020566	0.06
ENSMUSG00000020570	24.98
ENSMUSG00000020571	100.01
ENSMUSG00000020572	8.38
ENSMUSG00000020573	0.14
ENSMUSG00000020576	4.15
ENSMUSG00000020577	0.15
ENSMUSG00000020580	4.93
ENSMUSG00000020581	0.00
ENSMUSG00000020583	0.00
ENSMUSG00000020585	89.26
ENSMUSG00000020589	1.21
ENSMUSG00000020590	7.83
ENSMUSG00000020591	0.00
ENSMUSG00000020592	36.12
ENSMUSG00000020593	54.02
ENSMUSG00000020594	18.44
ENSMUSG00000020598	0.00
ENSMUSG00000020599	0.32
ENSMUSG00000020600	0.00
ENSMUSG00000020601	0.30
ENSMUSG00000020604	4.79
ENSMUSG00000020605	2.86
ENSMUSG00000020607	0.17
ENSMUSG00000020608	4.60
ENSMUSG00000020609	754.23
ENSMUSG00000020610	7.32
ENSMUSG00000020611	6.02
ENSMUSG00000020612	42.30
ENSMUSG00000020614	10.16
ENSMUSG00000020617	0.00
ENSMUSG00000020620	17.17
ENSMUSG00000020621	8.21
ENSMUSG00000020622	0.00
ENSMUSG00000020623	2.03
ENSMUSG00000020624	0.00
ENSMUSG00000020627	0.01
ENSMUSG00000020628	6.14
ENSMUSG00000020629	86.51
ENSMUSG00000020630	2.53
ENSMUSG00000020633	0.00
ENSMUSG00000020634	11.64
ENSMUSG00000020635	0.00
ENSMUSG00000020636	0.00
ENSMUSG00000020638	1.42
ENSMUSG00000020639	0.32
ENSMUSG00000020640	5.18
ENSMUSG00000020641	3.38
ENSMUSG00000020642	1.08
ENSMUSG00000020644	46.81
ENSMUSG00000020646	0.00
ENSMUSG00000020647	2.65
ENSMUSG00000020648	1.83
ENSMUSG00000020649	2.38
ENSMUSG00000020650	6.34
ENSMUSG00000020651	0.09
ENSMUSG00000020652	1.35
ENSMUSG00000020653	2.07
ENSMUSG00000020654	0.22
ENSMUSG00000020656	0.25
ENSMUSG00000020657	0.22
ENSMUSG00000020658	0.24
ENSMUSG00000020659	2.45
ENSMUSG00000020660	0.00
ENSMUSG00000020661	3.57
ENSMUSG00000020664	57.95
ENSMUSG00000020668	0.15
ENSMUSG00000020669	2.34
ENSMUSG00000020671	26.29
ENSMUSG00000020672	3.07
ENSMUSG00000020673	0.02
ENSMUSG00000020674	2.24
ENSMUSG00000020676	0.00
ENSMUSG00000020677	6.53
ENSMUSG00000020679	3.14
ENSMUSG00000020680	23.90
ENSMUSG00000020681	0.08
ENSMUSG00000020682	0.08
ENSMUSG00000020684	0.07
ENSMUSG00000020686	0.00
ENSMUSG00000020687	6.43
ENSMUSG00000020689	0.72
ENSMUSG00000020690	0.00
ENSMUSG00000020691	5.01
ENSMUSG00000020692	2.40
ENSMUSG00000020694	8.95
ENSMUSG00000020695	0.05
ENSMUSG00000020696	5.69
ENSMUSG00000020697	5.63
ENSMUSG00000020698	0.48
ENSMUSG00000020700	5.34
ENSMUSG00000020701	0.59
ENSMUSG00000020702	0.00
ENSMUSG00000020703	0.00
ENSMUSG00000020704	0.00
ENSMUSG00000020705	8.75
ENSMUSG00000020706	11.02
ENSMUSG00000020707	3.98
ENSMUSG00000020708	30.37
ENSMUSG00000020709	13.98
ENSMUSG00000020712	0.00
ENSMUSG00000020713	0.00
ENSMUSG00000020715	16.88
ENSMUSG00000020716	3.41
ENSMUSG00000020717	5.68
ENSMUSG00000020718	4.04
ENSMUSG00000020719	174.03
ENSMUSG00000020720	47.28
ENSMUSG00000020721	2.04
ENSMUSG00000020722	0.00
ENSMUSG00000020723	0.00
ENSMUSG00000020728	0.18
ENSMUSG00000020732	0.03
ENSMUSG00000020733	45.15
ENSMUSG00000020734	0.00
ENSMUSG00000020736	11.21
ENSMUSG00000020737	3.66
ENSMUSG00000020738	12.52
ENSMUSG00000020739	7.22
ENSMUSG00000020740	4.32
ENSMUSG00000020741	43.49
ENSMUSG00000020743	23.89
ENSMUSG00000020744	6.78
ENSMUSG00000020745	24.84
ENSMUSG00000020747	6.01
ENSMUSG00000020752	5.08
ENSMUSG00000020755	5.04
ENSMUSG00000020758	0.20
ENSMUSG00000020766	11.13
ENSMUSG00000020770	2.00
ENSMUSG00000020773	1.49
ENSMUSG00000020774	8.29
ENSMUSG00000020775	19.74
ENSMUSG00000020776	3.85
ENSMUSG00000020777	729.33
ENSMUSG00000020778	2.76
ENSMUSG00000020780	15.98
ENSMUSG00000020781	3.26
ENSMUSG00000020782	4.29
ENSMUSG00000020783	3.59
ENSMUSG00000020785	0.07
ENSMUSG00000020787	0.00
ENSMUSG00000020788	0.26
ENSMUSG00000020790	6.62
ENSMUSG00000020792	13.86
ENSMUSG00000020793	0.09
ENSMUSG00000020794	12.67
ENSMUSG00000020798	0.00
ENSMUSG00000020799	0.00
ENSMUSG00000020801	2.00
ENSMUSG00000020802	3.30
ENSMUSG00000020803	27.86
ENSMUSG00000020804	0.00
ENSMUSG00000020805	0.28
ENSMUSG00000020806	1.65
ENSMUSG00000020807	2.18
ENSMUSG00000020808	0.10
ENSMUSG00000020810	1.23
ENSMUSG00000020811	0.05
ENSMUSG00000020812	1.40
ENSMUSG00000020814	0.38
ENSMUSG00000020817	12.46
ENSMUSG00000020818	7.73
ENSMUSG00000020821	28.97
ENSMUSG00000020823	2.48
ENSMUSG00000020826	0.00
ENSMUSG00000020827	12.71
ENSMUSG00000020828	1.87
ENSMUSG00000020829	13.23
ENSMUSG00000020830	2.47
ENSMUSG00000020831	4.99
ENSMUSG00000020832	5.28
ENSMUSG00000020834	1.00
ENSMUSG00000020836	0.06
ENSMUSG00000020838	0.03
ENSMUSG00000020839	0.15
ENSMUSG00000020840	22.01
ENSMUSG00000020841	5.62
ENSMUSG00000020843	5.12
ENSMUSG00000020844	0.10
ENSMUSG00000020846	0.26
ENSMUSG00000020847	0.91
ENSMUSG00000020848	0.00
ENSMUSG00000020849	85.90
ENSMUSG00000020850	31.08
ENSMUSG00000020857	76.44
ENSMUSG00000020859	19.22
ENSMUSG00000020863	16.38
ENSMUSG00000020864	19.25
ENSMUSG00000020865	62.42
ENSMUSG00000020866	0.03
ENSMUSG00000020867	0.00
ENSMUSG00000020868	3.03
ENSMUSG00000020869	18.47
ENSMUSG00000020870	0.00
ENSMUSG00000020871	0.14
ENSMUSG00000020872	0.00
ENSMUSG00000020873	31.15
ENSMUSG00000020875	0.00
ENSMUSG00000020876	3.42
ENSMUSG00000020877	10.74
ENSMUSG00000020878	0.65
ENSMUSG00000020882	0.08
ENSMUSG00000020883	8.21
ENSMUSG00000020884	243.38
ENSMUSG00000020886	0.32
ENSMUSG00000020887	0.00
ENSMUSG00000020888	1.57
ENSMUSG00000020889	27.12
ENSMUSG00000020890	0.00
ENSMUSG00000020891	0.00
ENSMUSG00000020892	0.00
ENSMUSG00000020893	4.63
ENSMUSG00000020894	10.85
ENSMUSG00000020895	1.49
ENSMUSG00000020897	0.26
ENSMUSG00000020898	2.48
ENSMUSG00000020899	1.61
ENSMUSG00000020900	4.07
ENSMUSG00000020901	0.46
ENSMUSG00000020902	1.51
ENSMUSG00000020903	11.04
ENSMUSG00000020904	0.00
ENSMUSG00000020905	0.02
ENSMUSG00000020907	0.00
ENSMUSG00000020908	0.00
ENSMUSG00000020910	16.16
ENSMUSG00000020911	0.18
ENSMUSG00000020912	0.00
ENSMUSG00000020913	0.00
ENSMUSG00000020914	0.99
ENSMUSG00000020916	0.00
ENSMUSG00000020917	71.45
ENSMUSG00000020918	3.98
ENSMUSG00000020919	13.43
ENSMUSG00000020921	1.61
ENSMUSG00000020922	11.65
ENSMUSG00000020923	12.76
ENSMUSG00000020925	4.50
ENSMUSG00000020926	4.30
ENSMUSG00000020928	0.00
ENSMUSG00000020929	7.59
ENSMUSG00000020930	0.00
ENSMUSG00000020932	0.11
ENSMUSG00000020935	12.30
ENSMUSG00000020936	20.92
ENSMUSG00000020937	0.13
ENSMUSG00000020940	0.00
ENSMUSG00000020941	1.45
ENSMUSG00000020945	0.00
ENSMUSG00000020946	17.92
ENSMUSG00000020948	1.52
ENSMUSG00000020949	17.43
ENSMUSG00000020950	0.00
ENSMUSG00000020952	20.31
ENSMUSG00000020953	0.00
ENSMUSG00000020954	8.17
ENSMUSG00000020955	3.81
ENSMUSG00000020956	4.94
ENSMUSG00000020961	3.00
ENSMUSG00000020962	3.90
ENSMUSG00000020963	0.00
ENSMUSG00000020964	32.90
ENSMUSG00000020973	1.02
ENSMUSG00000020974	0.30
ENSMUSG00000020978	14.56
ENSMUSG00000020982	8.08
ENSMUSG00000020986	26.63
ENSMUSG00000020988	20.78
ENSMUSG00000020990	0.09
ENSMUSG00000020992	0.00
ENSMUSG00000020993	13.21
ENSMUSG00000020994	11.80
ENSMUSG00000021000	194.66
ENSMUSG00000021003	1.84
ENSMUSG00000021007	0.26
ENSMUSG00000021009	2.18
ENSMUSG00000021010	0.00
ENSMUSG00000021012	13.88
ENSMUSG00000021013	2.71
ENSMUSG00000021018	3.75
ENSMUSG00000021020	11.18
ENSMUSG00000021022	4.90
ENSMUSG00000021023	3.78
ENSMUSG00000021024	75.35
ENSMUSG00000021025	18.08
ENSMUSG00000021027	2.06
ENSMUSG00000021028	1.77
ENSMUSG00000021032	0.00
ENSMUSG00000021033	328.02
ENSMUSG00000021036	12.47
ENSMUSG00000021037	35.46
ENSMUSG00000021038	5.49
ENSMUSG00000021039	11.12
ENSMUSG00000021040	24.09
ENSMUSG00000021041	0.14
ENSMUSG00000021044	4.28
ENSMUSG00000021047	0.00
ENSMUSG00000021048	57.09
ENSMUSG00000021051	10.79
ENSMUSG00000021054	16.53
ENSMUSG00000021055	0.00
ENSMUSG00000021056	0.00
ENSMUSG00000021057	0.18
ENSMUSG00000021061	0.13
ENSMUSG00000021062	0.00
ENSMUSG00000021065	1.31
ENSMUSG00000021066	0.56
ENSMUSG00000021067	4.69
ENSMUSG00000021068	0.53
ENSMUSG00000021069	146.93
ENSMUSG00000021070	0.00
ENSMUSG00000021071	0.00
ENSMUSG00000021072	16.60
ENSMUSG00000021076	8.36
ENSMUSG00000021078	0.00
ENSMUSG00000021079	15.51
ENSMUSG00000021081	0.00
ENSMUSG00000021086	0.00
ENSMUSG00000021087	0.34
ENSMUSG00000021090	0.00
ENSMUSG00000021091	128.42
ENSMUSG00000021094	13.69
ENSMUSG00000021095	0.00
ENSMUSG00000021096	29.05
ENSMUSG00000021097	12.71
ENSMUSG00000021098	0.00
ENSMUSG00000021099	0.00
ENSMUSG00000021101	0.00
ENSMUSG00000021102	27.08
ENSMUSG00000021103	2.59
ENSMUSG00000021108	1.11
ENSMUSG00000021109	8.32
ENSMUSG00000021111	34.29
ENSMUSG00000021112	3.38
ENSMUSG00000021113	1.89
ENSMUSG00000021114	14.10
ENSMUSG00000021115	1.28
ENSMUSG00000021116	9.34
ENSMUSG00000021118	0.18
ENSMUSG00000021120	1.28
ENSMUSG00000021123	0.00
ENSMUSG00000021124	27.94
ENSMUSG00000021125	0.00
ENSMUSG00000021127	17.78
ENSMUSG00000021130	0.00
ENSMUSG00000021131	8.87
ENSMUSG00000021133	10.13
ENSMUSG00000021134	68.17
ENSMUSG00000021135	331.89
ENSMUSG00000021136	17.32
ENSMUSG00000021139	4.51
ENSMUSG00000021140	3.70
ENSMUSG00000021143	2.94
ENSMUSG00000021144	8.49
ENSMUSG00000021147	3.50
ENSMUSG00000021148	0.00
ENSMUSG00000021149	11.87
ENSMUSG00000021156	16.64
ENSMUSG00000021171	6.27
ENSMUSG00000021175	0.26
ENSMUSG00000021176	0.00
ENSMUSG00000021177	1.41
ENSMUSG00000021178	39.61
ENSMUSG00000021179	2.38
ENSMUSG00000021180	0.50
ENSMUSG00000021182	0.16
ENSMUSG00000021185	15.11
ENSMUSG00000021186	0.57
ENSMUSG00000021187	0.73
ENSMUSG00000021188	8.47
ENSMUSG00000021189	4.00
ENSMUSG00000021190	26.08
ENSMUSG00000021192	8.34
ENSMUSG00000021193	10.28
ENSMUSG00000021194	0.00
ENSMUSG00000021196	1.11
ENSMUSG00000021198	0.05
ENSMUSG00000021200	0.69
ENSMUSG00000021203	0.43
ENSMUSG00000021206	0.00
ENSMUSG00000021207	0.24
ENSMUSG00000021208	2.01
ENSMUSG00000021209	2.83
ENSMUSG00000021210	880.49
ENSMUSG00000021211	56.19
ENSMUSG00000021213	69.00
ENSMUSG00000021214	0.20
ENSMUSG00000021215	19.76
ENSMUSG00000021216	0.00
ENSMUSG00000021217	0.31
ENSMUSG00000021218	87.25
ENSMUSG00000021219	0.00
ENSMUSG00000021221	0.57
ENSMUSG00000021222	1.07
ENSMUSG00000021223	0.29
ENSMUSG00000021224	11.17
ENSMUSG00000021226	1.82
ENSMUSG00000021228	1.41
ENSMUSG00000021234	0.15
ENSMUSG00000021235	6.22
ENSMUSG00000021236	67.62
ENSMUSG00000021238	163.15
ENSMUSG00000021239	0.00
ENSMUSG00000021240	3.30
ENSMUSG00000021241	15.97
ENSMUSG00000021242	12.54
ENSMUSG00000021243	15.99
ENSMUSG00000021244	5.73
ENSMUSG00000021245	2.44
ENSMUSG00000021248	23.06
ENSMUSG00000021250	0.31
ENSMUSG00000021252	48.18
ENSMUSG00000021253	0.17
ENSMUSG00000021254	2.54
ENSMUSG00000021255	0.27
ENSMUSG00000021256	0.16
ENSMUSG00000021257	1.02
ENSMUSG00000021258	4.83
ENSMUSG00000021259	0.54
ENSMUSG00000021260	0.00
ENSMUSG00000021262	1.24
ENSMUSG00000021263	0.20
ENSMUSG00000021264	15.40
ENSMUSG00000021265	0.44
ENSMUSG00000021266	6.46
ENSMUSG00000021268	0.94
ENSMUSG00000021270	89.05
ENSMUSG00000021271	2.23
ENSMUSG00000021273	25.74
ENSMUSG00000021275	1.71
ENSMUSG00000021276	3.92
ENSMUSG00000021277	1.67
ENSMUSG00000021278	0.00
ENSMUSG00000021279	10.03
ENSMUSG00000021280	0.14
ENSMUSG00000021281	4.69
ENSMUSG00000021282	72.54
ENSMUSG00000021285	2.93
ENSMUSG00000021286	14.87
ENSMUSG00000021287	2.64
ENSMUSG00000021288	5.22
ENSMUSG00000021290	117.76
ENSMUSG00000021294	0.15
ENSMUSG00000021298	0.03
ENSMUSG00000021301	0.00
ENSMUSG00000021302	2.69
ENSMUSG00000021303	0.00
ENSMUSG00000021306	1.09
ENSMUSG00000021311	1.83
ENSMUSG00000021313	0.00
ENSMUSG00000021314	0.00
ENSMUSG00000021318	0.03
ENSMUSG00000021319	0.00
ENSMUSG00000021322	0.51
ENSMUSG00000021326	9.58
ENSMUSG00000021327	26.34
ENSMUSG00000021335	4.93
ENSMUSG00000021336	18.91
ENSMUSG00000021337	0.00
ENSMUSG00000021338	5.51
ENSMUSG00000021339	4.09
ENSMUSG00000021340	69.10
ENSMUSG00000021342	0.00
ENSMUSG00000021345	0.00
ENSMUSG00000021346	0.00
ENSMUSG00000021347	0.00
ENSMUSG00000021348	0.00
ENSMUSG00000021356	0.08
ENSMUSG00000021357	2.80
ENSMUSG00000021359	0.00
ENSMUSG00000021360	5.90
ENSMUSG00000021361	60.35
ENSMUSG00000021362	0.00
ENSMUSG00000021363	0.00
ENSMUSG00000021364	124.95
ENSMUSG00000021365	0.94
ENSMUSG00000021366	2.84
ENSMUSG00000021367	0.09
ENSMUSG00000021368	5.03
ENSMUSG00000021371	8.99
ENSMUSG00000021373	0.06
ENSMUSG00000021374	7.38
ENSMUSG00000021375	2.25
ENSMUSG00000021376	31.23
ENSMUSG00000021377	18.02
ENSMUSG00000021379	0.26
ENSMUSG00000021381	0.00
ENSMUSG00000021384	0.11
ENSMUSG00000021385	3.26
ENSMUSG00000021388	0.00
ENSMUSG00000021390	0.31
ENSMUSG00000021391	0.33
ENSMUSG00000021392	4.57
ENSMUSG00000021395	15.39
ENSMUSG00000021396	0.00
ENSMUSG00000021400	14.46
ENSMUSG00000021403	0.00
ENSMUSG00000021404	0.00
ENSMUSG00000021408	7.63
ENSMUSG00000021411	20.80
ENSMUSG00000021413	12.47
ENSMUSG00000021414	0.00
ENSMUSG00000021415	0.00
ENSMUSG00000021416	0.00
ENSMUSG00000021417	148.55
ENSMUSG00000021418	5.44
ENSMUSG00000021420	9.23
ENSMUSG00000021423	4.21
ENSMUSG00000021427	9.76
ENSMUSG00000021428	2.18
ENSMUSG00000021431	7.10
ENSMUSG00000021432	3.73
ENSMUSG00000021439	0.00
ENSMUSG00000021440	0.00
ENSMUSG00000021441	0.00
ENSMUSG00000021448	0.00
ENSMUSG00000021451	0.10
ENSMUSG00000021453	6.36
ENSMUSG00000021456	0.16
ENSMUSG00000021457	1.97
ENSMUSG00000021458	2.86
ENSMUSG00000021460	21.12
ENSMUSG00000021461	2.89
ENSMUSG00000021464	0.00
ENSMUSG00000021466	3.83
ENSMUSG00000021468	7.17
ENSMUSG00000021469	0.00
ENSMUSG00000021470	7.30
ENSMUSG00000021474	30.16
ENSMUSG00000021476	23.15
ENSMUSG00000021477	208.65
ENSMUSG00000021478	0.00
ENSMUSG00000021481	2.02
ENSMUSG00000021482	32.36
ENSMUSG00000021483	3.50
ENSMUSG00000021484	42.32
ENSMUSG00000021485	0.06
ENSMUSG00000021486	80.72
ENSMUSG00000021488	6.98
ENSMUSG00000021490	0.02
ENSMUSG00000021492	127.86
ENSMUSG00000021493	2.67
ENSMUSG00000021494	7.46
ENSMUSG00000021495	8.32
ENSMUSG00000021496	11.59
ENSMUSG00000021497	38.54
ENSMUSG00000021499	0.06
ENSMUSG00000021500	9.45
ENSMUSG00000021501	11.24
ENSMUSG00000021504	4.19
ENSMUSG00000021506	0.00
ENSMUSG00000021508	0.47
ENSMUSG00000021509	3.24
ENSMUSG00000021510	1.73
ENSMUSG00000021514	5.35
ENSMUSG00000021518	9.42
ENSMUSG00000021519	19.48
ENSMUSG00000021520	135.26
ENSMUSG00000021532	1.30
ENSMUSG00000021534	0.00
ENSMUSG00000021536	0.00
ENSMUSG00000021537	13.11
ENSMUSG00000021538	0.00
ENSMUSG00000021539	55.25
ENSMUSG00000021540	4.72
ENSMUSG00000021541	0.00
ENSMUSG00000021545	0.00
ENSMUSG00000021546	168.92
ENSMUSG00000021548	15.46
ENSMUSG00000021549	16.11
ENSMUSG00000021550	6.26
ENSMUSG00000021552	7.43
ENSMUSG00000021553	0.03
ENSMUSG00000021555	19.83
ENSMUSG00000021556	0.98
ENSMUSG00000021557	3.75
ENSMUSG00000021559	12.15
ENSMUSG00000021565	0.00
ENSMUSG00000021566	0.00
ENSMUSG00000021567	0.07
ENSMUSG00000021569	0.38
ENSMUSG00000021572	0.12
ENSMUSG00000021573	2.46
ENSMUSG00000021575	0.03
ENSMUSG00000021576	30.64
ENSMUSG00000021577	202.96
ENSMUSG00000021578	8.45
ENSMUSG00000021579	0.25
ENSMUSG00000021583	29.99
ENSMUSG00000021585	13.23
ENSMUSG00000021587	0.00
ENSMUSG00000021589	1.44
ENSMUSG00000021590	0.35
ENSMUSG00000021591	24.67
ENSMUSG00000021592	2.76
ENSMUSG00000021594	41.31
ENSMUSG00000021595	32.84
ENSMUSG00000021596	0.04
ENSMUSG00000021597	2.07
ENSMUSG00000021598	6.21
ENSMUSG00000021600	0.00
ENSMUSG00000021604	0.00
ENSMUSG00000021606	63.41
ENSMUSG00000021607	13.74
ENSMUSG00000021608	0.73
ENSMUSG00000021609	0.00
ENSMUSG00000021610	34.18
ENSMUSG00000021611	1.51
ENSMUSG00000021612	0.00
ENSMUSG00000021613	0.08
ENSMUSG00000021614	0.09
ENSMUSG00000021615	3.40
ENSMUSG00000021619	2.51
ENSMUSG00000021620	54.91
ENSMUSG00000021621	5.55
ENSMUSG00000021622	0.00
ENSMUSG00000021624	1.06
ENSMUSG00000021629	14.44
ENSMUSG00000021631	0.00
ENSMUSG00000021635	5.50
ENSMUSG00000021636	2.24
ENSMUSG00000021638	6.74
ENSMUSG00000021639	8.38
ENSMUSG00000021640	0.24
ENSMUSG00000021643	1.44
ENSMUSG00000021645	6.30
ENSMUSG00000021646	25.13
ENSMUSG00000021647	0.00
ENSMUSG00000021650	11.27
ENSMUSG00000021660	102.15
ENSMUSG00000021661	4.92
ENSMUSG00000021662	0.02
ENSMUSG00000021665	5.47
ENSMUSG00000021666	14.54
ENSMUSG00000021668	1.47
ENSMUSG00000021669	9.31
ENSMUSG00000021670	19.69
ENSMUSG00000021671	1.57
ENSMUSG00000021675	0.06
ENSMUSG00000021676	63.42
ENSMUSG00000021678	0.08
ENSMUSG00000021679	0.00
ENSMUSG00000021680	0.00
ENSMUSG00000021681	7.17
ENSMUSG00000021684	0.63
